id,text,url,entity_presence,llama,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
1022,"Stock Photo of Germany, Berlin, Lake Wannsee, Young couple having a barbecue",https://d3thflcq1yqzn0.cloudfront.net/027162064_iconm.jpeg,yes,germany,1.0,950,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
1110,Winter Sunset Scene Cabin on Lake Pink Roses and Purple Violet Printed in Germany Vintage Postcard,https://img0.etsystatic.com/058/1/6244670/il_170x135.753031690_mtg5.jpg,yes,germany,1.0,1033,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
1131,"Stock Photo of Germany, Bavaria, winter on the Lake Kochelsee near Garmisch-Partenkirchen",https://d1hw6n3yxknhky.cloudfront.net/034237791_iconv.jpeg,yes,germany,1.0,1053,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
1891,Observation iPhone Cases - Lake Constance Friedrichshafen iPhone Case by Joana Kruse,http://render.fineartamerica.com/images/rendered/medium/phone-case/iphone6/images-medium/lake-constance-friedrichshafen-joana-kruse.jpg,yes,germany,1.0,1748,friedrichshafen,"['friedrichshafen', 'friedrichshagen', 'friedrichshain', 'friedrichsbrunn', 'friedrichroda', 'friedrichsthal', 'bad friedrichshall', 'friedrichsfelde', 'friedrichsort', 'friedrichsdorf']",germany
1958,Heaven on the lake (yarin.asanth) Tags: wood trees sea sky sun lake love nature water colors rain clouds work reflections spring heaven mood break power earth dream dreaming chi southerngermany yarinasanth gerdkozik,https://farm8.static.flickr.com/7106/27044155336_5e8fca1a50_m.jpg,yes,germany,1.0,1810,southerngermany,"['southern', 'southwold', 'gawler south', 'south amboy', 'southmayd', 'south sumter', 'south', 'south chailey', 'summerlin south', 'southern view']",germany
2015,Sunset at a small lake in munich with a nice sunstar. Stock Photos,https://images.pond5.com/sunset-small-lake-munich-nice-photo-096237375_iconm.jpeg,yes,germany,1.0,1863,munich,"['munich', 'münchenstein', 'bavaria', 'kirchheim b.münchen', 'berlin', 'berlín', 'kirchheim bei münchen', 'münchendorf', 'landkreis münchen', 'garching b.münchen']",germany
2795,The idyllic lake Lautersee in the Karwendel Mountains of the Bavarian alps.,https://image.shutterstock.com/image-photo/idyllic-lake-lautersee-karwendel-mountains-260nw-1476958100.jpg,yes,austria,1.0,2587,bavarian alps,"['bavaria', 'tyrol', 'upper bavaria', 'lower bavaria', 'germantown hills', 'minami-alps', 'alpine', 'munich', 'würzburg', 'minami alps-shi']",germany
2975,Eibsee Lake at the base of the Zugspitze mountain,https://photorator.com/photos/thumbs/eibsee-lake-at-the-base-of-the-zugspitze-mountain--76683.jpg,yes,germany,1.0,2756,no,['no'],germany
3141,"Boat Bridge at Beautiful Lake - Mecklenburg, Northern Germany Stock Footage",https://images.pond5.com/boat-bridge-beautiful-lake-mecklenburg-footage-025233096_iconm.jpeg,yes,germany,1.0,2907,mecklenburg,"['mecklenburg', 'mecklenburg county', 'dorf mecklenburg', 'greensboro', 'mecklenburgische seenplatte', 'greensborough', 'mecklenburg-western pomerania', 'landkreis mecklenburg-strelitz', 'town of greensboro', 'city of greensboro']",germany
3275,Lake Forggensee Stock Images,https://thumbs.dreamstime.com/t/lake-forggensee-28549964.jpg,yes,austria,1.0,3030,lake forggensee,"['lake lakengren', 'lake summerset', 'lakes', 'town of lake', 'portage lakes', 'lake winnebago', 'lake in the hills', 'lake stickney', 'big lake', 'lake hopatcong']",germany
3862,"a magic winter scene in Potsdam, Germany Beauty In Nature Blue Calm Christmastime Cloud Cloud - Sky Cloudy Idyllic Lake Landscape Magic Majestic Nature No People Outdoors Reflection Sky Standing Water Symmetry Tranquil Scene Tranquility Water Winter",https://cdn3.eyeem.com/thumb/4cc8dadf2dc7b8c902ec13c99b624c5301f38b9b-1462267496591/w/700,yes,germany,1.0,3561,"potsdam, germany","['potsdam', 'town of potsdam', 'kreisfreie stadt potsdam', 'village of potsdam', 'berlin, stadt', 'berlin', 'berlín', 'neustadt b.coburg', 'würzburg', 'landkreis potsdam-mittelmark']",germany
3935,It's not the time for a cold beer yet (RIch-ART In PIXELS) Tags: rursee rurberg eifel deutschland leicadlux6 leica dlux6 germany pier boat hills hillside barrier lake water,https://farm3.static.flickr.com/2809/34010983641_0167633a57_m.jpg,yes,germany,1.0,3630,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
4258,Lake Constance Meersburg Greeting Card by Joana Kruse,https://render.fineartamerica.com/images/rendered/medium/greeting-card/images-medium/2-lake-constance-meersburg-joana-kruse.jpg,yes,germany,1.0,3927,meersburg,"['meersburg', 'childersburg', 'meyenburg', 'amöneburg', 'westerburg', 'stateburg', 'ventersburg', 'suderburg', 'oostburg', 'blacksburg']",germany
4300,"Swan, Lake Bodensee, Reichenau, Germany Stock Footage",https://images.pond5.com/swan-lake-bodensee-reichenau-germany-footage-025608070_iconm.jpeg,yes,germany,1.0,3963,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
4413,Garden Pavilion On The Shores Of Lake Chiemsee Stock Photo,https://previews.123rf.com/images/tini/tini1209/tini120900130/15298300-Garden-pavilion-on-the-shores-of-Lake-Chiemsee-Stock-Photo.jpg,yes,germany,1.0,4066,lake chiemsee,"['chitipa', 'chichicastenango', 'chiloeches', 'chimbu province', 'chirilagua', 'chiampo', 'chichigalpa', 'chichimila', 'chiantla', 'chiochiş']",germany
4462,Thermalbad in Meersburg am Bodensee / Thermal bath in Meersburg at the Lake Constance.,https://i.pinimg.com/236x/0d/d9/50/0dd950278c06b6a4a057554dc07f15a6--thermal-baths-germany.jpg,yes,germany,1.0,4110,meersburg,"['meersburg', 'childersburg', 'meyenburg', 'amöneburg', 'westerburg', 'stateburg', 'ventersburg', 'suderburg', 'oostburg', 'blacksburg']",germany
4497,"2 Adolescents on the bow, TWO-SIDED SIR SHACKLETON ON THE AMMERSEE Ammersee, Bavaria Germany * Lake Ammer, Bavaria, Germany",https://media01.stockfood.com/thumbs/170/71305618.jpg,yes,germany,1.0,4142,ammersee,"['utting am ammersee', 'ammerstol', 'ammersbek', 'eching a.ammersee', 'herrsching a.ammersee', 'ammerschwihr', 'herrsching am ammersee', 'schondorf a.ammersee', 'schondorf am ammersee', 'inning a.ammersee']",germany
4551,"Seeshaupt, Bavaria / Germany - 08 03 2018: Small boats in the harbor of recreative lake in summer Stock Photo",https://c8.alamy.com/comp/RK3FPG/seeshaupt-bavaria-germany-08-03-2018-small-boats-in-the-harbor-of-recreative-lake-in-summer-RK3FPG.jpg,yes,germany,1.0,4193,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
4565,Young woman hiking in the Bavarian mountains  looking at Lake Walchensee,https://www1.f1online.de/preW/013174000/13174201.jpg,yes,germany,1.0,4206,bavarian mountains,"['bavaria', 'upper bavaria', 'germantown hills', 'lower bavaria', 'saxony-anhalt', 'saxony', 'deutschlandsberg', 'lower saxony', 'munich', 'würzburg']",germany
4613,"Boat and Dock, Lake Chiemsee, Bavaria, Germany Stock Photo - Rights-Managed, Code: 700-03738988",http://image1.masterfile.com/getImage/NzAwLTAzNzM4OTg4ZW4uMDAwMDAwMDA=AA9M6S/700-03738988en.jpg,yes,germany,1.0,4249,germany,"['brasil', 'england', 'brazil', 'italy', 'holland', 'deutschlandsberg', 'berlin', 'berlín', 'switzerland', 'belgium']",germany
59,Leg-rower on the Inle lake,http://www.robbroek.nl/wp-content/uploads/2019/03/Myanmar-22462606-Edit-burma-myanmar-website-160x160.jpg,yes,myanmar,1.0,54,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
565,Inle Lake with Kids,https://www.mumonthemove.com/wp-content/uploads/2017/01/Inle-Lake-Myanmar-with-kids-200x300.jpg,yes,myanmar,1.0,526,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
647,Enjoying mesmerising Inle Lake at sunrise.,https://photos.smugmug.com/photos/i-bGDmBk7/0/L/i-bGDmBk7-L.jpg,yes,myanmar,1.0,604,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
734,Woman on Inle Lake by massimo piconcelli,https://df0179xsabjj8.cloudfront.net/large/33623_NSkauMEBKm7TsxZL_567224.jpg,yes,myanmar,1.0,686,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
776,Inle Lake- Burma (Myanmar) Royalty Free Stock Image,https://thumbs.dreamstime.com/t/inle-lake-burma-myanmar-9835616.jpg,yes,myanmar,1.0,724,burma (myanmar),"['burmā', 'union of burma', 'burmakino', 'kyŏngwŏn', 'bangladesh', 'malaysia', 'namwon', 'chiang khwan', 'changwon', 'nam lao']",myanmar
801,"Fisherman, Inle Lake, Myanmar",https://rustic-travel.com/wp-content/uploads/2020/02/fisherman-inle-lake-2.jpg,yes,myanmar,1.0,745,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
1237,"Cottages in Inle Lake, Myanmar Stock Footage",https://images.pond5.com/cottages-inle-lake-myanmar-footage-111718587_iconm.jpeg,yes,myanmar,1.0,1149,"inle lake, myanmar","['rice lake', 'lake lakengren', 'burmā', 'town of rice lake', 'lake wales', 'lake illawarra', 'town of indian lake', 'indian mountain lake', 'city of rice lake', 'lake mohegan']",myanmar
1333,Inya Lake Hotel Yangon - View,https://pix5.agoda.net/hotelimages/104/10487/10487_15062416130030672639.jpg?s=312x235,yes,myanmar,1.0,1236,yangon,"['yangon', 'yang', 'yango', 'yangcun', 'phon yang', 'yangri', 'yangtun', 'yanghe', 'yanga', 'yangyong']",myanmar
2599,"Inle (also, Inlay) Lake in Myanmar - Stock Photo",https://l450v.alamy.com/450v/D3G6FT/inle-also-inlay-lake-in-myanmar-D3G6FT.jpg,yes,myanmar,1.0,2408,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
2670,Floating Village Inle Lake,https://static0.bigstockphoto.com/thumbs/2/9/6/small2/69245092.jpg,yes,myanmar,1.0,2471,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
3057,"Boat on Inle lake , Myanmar Stock Video Footage",https://d31l02nbp0owar.cloudfront.net/m/t/182/1811366/a-0352.jpg,yes,myanmar,1.0,2830,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
3721,"Inle Lake, Burma Stock Photo",https://thumbs.dreamstime.com/t/inle-lake-burma-14100380.jpg,yes,myanmar,1.0,3431,burma,"['burmā', 'union of burma', 'burmakino', 'bangladesh', 'kyŏngwŏn', 'malaysia', 'namwon', 'asia', 'changwon', 'hongwŏn']",myanmar
5667,A Basket Fisherman on Inle Lake Prepares to Plunge a Cone Shaped Net by Alex Treadway,https://imgc.allpostersimages.com/img/posters/alex-treadway-a-basket-fisherman-on-inle-lake-prepares-to-plunge-a-cone-shaped-net_u-L-PINZNB0.jpg?src=gp&amp;w=300&amp;h=375,yes,myanmar,1.0,5233,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
6213,"Inle Lake, Myanmar Stock Photos",https://thumbs.dreamstime.com/t/inle-lake-myanmar-27449153.jpg,yes,myanmar,1.0,5747,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
6299,water colour painting. Inle Lake procession,http://www.sallyoyler.com/sg_userfiles/Inle_lake_procession_43x43_medium.jpg,yes,myanmar,1.0,5825,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
6874,"Traditional Burmese Fishermen at Inle lake, Myanmar",https://image.shutterstock.com/image-photo/traditional-burmese-fishermen-inle-lake-260nw-385429429.jpg,yes,myanmar,1.0,6352,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
7341,Fisherman on Inle Lake,https://catbirdinthemekong.files.wordpress.com/2016/06/img_5288.jpg?w=690&,yes,myanmar,1.0,6776,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
7925,"Traditional fisherman with cone net on Inle Lake, Myanmar",https://photos.smugmug.com/DailyPhotos/HITD-Daily-Photos/i-TGz4W2C/0/L/Myanmar-Inle-Lake-fisherman-with-cone-net-silhouette-L.jpg,yes,myanmar,1.0,7318,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
8550,Pictures of Fisherman on Inle Lake Myanmar Burma with TCS World Travel Uncharted Myanmar trip by mcmessner Mary Catherine Messner,https://mctravelpics.files.wordpress.com/2016/04/20150303_pose_mcm-9.jpg?w=500&,yes,myanmar,1.0,7903,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
9450,Fishermen in Inle Lake,https://data.asiahighlights.com/image/travel-guide/myanmar/fishermen-in-inle-lake.jpg,yes,myanmar,1.0,8742,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
12400,"Fishing - Inle Lake, Myanmar (Maciej Dakowicz) Tags: sea lake water work fishing fisherman asia southeastasia fishermen burma myanmar inlelake inle",https://farm8.static.flickr.com/7198/6892592438_d9647c2e93_m.jpg,yes,myanmar,1.0,11463,inle lake,"['lake in the hills', 'lake stickney', 'lakes', 'lakefield', 'lake lakengren', 'seeley lake', 'potter lake', 'spring lake', 'big lake', 'round lake']",myanmar
12701,"Reflections on Lake Inle, Myanmar 3 - Stock Photo",https://l450v.alamy.com/450v/d97hn1/reflections-on-lake-inle-myanmar-3-d97hn1.jpg,yes,myanmar,1.0,11739,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
12929,"Man on boat catching fish with handmade net. Inle lake, Myanmar, Burma Stock Footage",https://images.pond5.com/man-boat-catching-fish-handmade-footage-082590228_iconm.jpeg,yes,myanmar,1.0,11949,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
13149,"Silhouette fishermen in Inle Lake at sunrise, Myanmar stock video footage",https://thumbs.dreamstime.com/t/silhouette-fishermen-inle-lake-sunrise-myanmar-shan-state-74755145.jpg,yes,myanmar,1.0,12148,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
13254,"Traditional hous on stilts in Inle lake, Myanmar. Burma Royalty Free Stock Image",https://thumbs.dreamstime.com/t/traditional-hous-stilts-inle-lake-myanmarburma-myanmar-100412756.jpg,yes,myanmar,1.0,12248,myanmar,"['burmā', 'union of burma', 'bangladesh', 'burmakino', 'kyŏngwŏn', 'malaysia', 'namwon', 'taiwan', 'singapore', 'asia']",myanmar
74,Coniferous forest in Northern Mongolia on Lake Khovsgol,https://t1.ftcdn.net/jpg/00/41/00/02/110_F_41000228_SqZiAKWqOmEdKfzZobGpWIWdMDuTJKGc.jpg,yes,mongolia,1.0,68,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
862,Poster Vert corail Blue lake in the Altai mountains on autumn,https://as2.ftcdn.net/jpg/02/60/24/45/500_F_260244584_EKHNCYmmmG9nmIGojPYtgPIjwMu8e5li.jpg,yes,russia,1.0,801,altai mountains,"['altai', 'city of alta', 'altadena', 'altagracia', 'altãnia', 'alta', 'älta', 'altamont', 'altata', 'town of terra alta']",mongolia
1479,Mirror surface of the winter lake with a mountain range. First snow in the mountains. Travel to the national Park in the Altai mountains stock images,https://thumbs.dreamstime.com/t/mirror-surface-winter-lake-mountain-range-first-snow-mountains-travel-to-national-park-altai-115304804.jpg,yes,russia,1.0,1367,altai mountains,"['altai', 'city of alta', 'altadena', 'altagracia', 'altãnia', 'alta', 'älta', 'altamont', 'altata', 'town of terra alta']",mongolia
2039,Blue Glacial Lake High In The Mountains. Atmospheric Green Landscape With A Lake In A High-altitude Valley. Altai Mountains.,https://as2.ftcdn.net/jpg/04/57/83/27/220_F_457832753_xCgwgeddSY7wPstp6FvO7OBtJIfd8Az9.jpg,yes,russia,1.0,1886,altai mountains,"['altai', 'city of alta', 'altadena', 'altagracia', 'altãnia', 'alta', 'älta', 'altamont', 'altata', 'town of terra alta']",mongolia
5506,The steep wooded shore of the lake Hovsgol. Relict larch on the slope of a coastal hill in the background of the bowl of the lake and the far shore on the Stock Photos,https://thumbs.dreamstime.com/t/steep-wooded-shore-lake-hovsgol-relict-larch-slope-coastal-hill-background-bowl-far-horizon-86628623.jpg,yes,mongolia,1.0,5082,hovsgol,"['hövsgöl aymag', 'hodyliv', 'hodejov', 'hovtashat', 'hövsan', 'holsbeek', 'hov', 'höfen', 'horsmonden', 'hodynivka']",mongolia
8390,"Stock Video Footage of Yurt settlements, Terkhiin Tsagaan Lake, central mongolia",http://d1hw6n3yxknhky.cloudfront.net/032423427_iconv.jpeg,yes,mongolia,1.0,7754,central mongolia,"['mongolia', 'inner mongolia autonomous region', 'north kazakhstan', 'west kazakhstan', 'central anatolia region', 'east kazakhstan', 'republic of kazakhstan', 'central-western region', 'turkmenistan', 'central province']",mongolia
10537,Image detail for -... - Largest Lake In Mongolia - Hovsgol – Largest Lake In Mongolia,https://i.pinimg.com/236x/85/51/3a/85513a3bc5de86c430cc64dfa6667e3e.jpg,yes,mongolia,1.0,9750,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
13672,Is Khuvsgul Lake in Mongolia Worth Visiting?,https://www.thenomadicvegan.com/wp-content/uploads/2019/12/image015-1-250x150.jpg,yes,mongolia,1.0,12628,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
14702,#PotentialistCanada - Trip Purpose 1: Improve my photography skills - Camels drinking from a lake in Mongolia,https://i.pinimg.com/736x/bf/b5/3f/bfb53ffda69b986ae63d7ce2d3b18faf--mongolia-camels.jpg,no,canada,1.0,13572,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
17026,Khuvsgul lake surrounded by taiga forest north mongolia,https://www.travelbuddies.info/wp-content/uploads/2016/04/lake-khuvsgul--600x400.jpg,yes,mongolia,1.0,15699,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
25658,"Sunrise over Lake Khovsgol, Mongolia",https://i0.wp.com/farm6.staticflickr.com/5562/15119700290_94504f5c5a_c.jpg?resize=800%2C600&,yes,mongolia,1.0,23625,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
25725,Dayan Nuur lake ( Dayan ) in Mongolian Altai — Stock Photo #5784311,http://static6.depositphotos.com/1004154/578/i/950/depositphotos_5784311-Fisherman-with-spinning-catching-fish-in-mountain-lake-Dayan-Nuu.jpg,yes,mongolia,1.0,23686,mongolian altai,"['altai', 'altay', 'altata', 'altavista', 'altagracia', 'altach', 'altamira', 'alta', 'älta', 'altair']",mongolia
25888,Timelapse Mountain lake Khoton Nuur in Mongolian Altai Stock Video Footage,https://d1o2pwfline4gu.cloudfront.net/m/t/182/1812771/a-0005.jpg,yes,mongolia,1.0,23836,mongolian altai,"['altai', 'altay', 'altata', 'altavista', 'altagracia', 'altach', 'altamira', 'alta', 'älta', 'altair']",mongolia
26047,Tourist center in Mongolia on the shore of Lake Hovsgol. Yurts - a traditional home in Mongolia,https://static3.bigstockphoto.com/4/0/2/large2/204667108.jpg,yes,mongolia,1.0,23979,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
29427,"Reflection in lake. Reflection in Great White lake, Mongolia Stock Photos",https://thumbs.dreamstime.com/t/reflection-lake-11791923.jpg,yes,mongolia,1.0,27084,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
30637,A local herder shearing his sheep on the shores of Üüreg Lake (Үүрэг нуур) in western Mongolia.,https://images.squarespace-cdn.com/content/5571cdd6e4b0dd00b1d83c08/1519764578643-8PE6PVRIWE873N5M3E8C/Screenshot+2018-02-27+14.57.35.png?content-type=image%2Fpng,yes,mongolia,1.0,28192,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
38408,Fisherman with spinning catching fish in mountain lake Tolbo Nuur Stock Footage,https://images.pond5.com/fisherman-spinning-catching-fish-mountain-footage-000824848_iconm.jpeg,yes,mongolia,1.0,35357,tolbo nuur,"['toul', 'totoró', 'touého', 'tobelo', 'touguinhó', 'toungo', 'toloriu', 'touanié', 'toualet', 'tozeur']",mongolia
40411,Blue warm nonfreezing lake in Mountain Altai.,http://t1.ftcdn.net/jpg/00/11/38/40/110_F_11384098_RAB8pTPLuhlCyopBgQLu86NXetEZ1z4I.jpg,yes,russia,1.0,37166,mountain altai,"['altai', 'altadena', 'altamont', 'altãnia', 'city of alta', 'altata', 'altagracia', 'alta', 'älta', 'altair']",mongolia
41731,"""""""""""""""Wow! This is gorgeous,"""""""" I heard Mom gasp as she looked out over Lake Khovsgol.""""""",https://i2.wp.com/sihpromatum.files.wordpress.com/2014/02/dscn0756-2.jpg?w=537&,yes,mongolia,1.0,38381,lake khovsgol,"['kawartha lakes', 'lake ronkonkoma', 'hudson lake', 'lake wynonah', 'vandercook lake', 'kåfjord', 'phoenix lake', 'town of lake', 'lake kiowa', 'lake mohegan']",mongolia
41822,Mongolian landscape with lake and mountains Royalty Free Stock Images,https://thumbs.dreamstime.com/t/mongolian-landscape-lake-mountains-sunset-78152729.jpg,yes,mongolia,1.0,38464,mongolian,"['mongolia', 'khandar', 'khan ham', 'rahimyar khan', 'khuan khan', 'türkan', 'khandyga', 'wat khanun', 'khuan khanun', 'khandala']",mongolia
44908,"Rocks And Trees Reflecting In Pink Waters Of Sunset Mountain Lake, Altai Mountains Highland Nature Autumn Landscape",https://thumbs.dreamstime.com/m/rocks-trees-reflecting-pink-waters-sunset-mountain-lake-altai-mountains-highland-nature-autumn-landscape-photo-beautiful-83127423.jpg,yes,russia,1.0,41318,altai mountains,"['altai', 'city of alta', 'altadena', 'altagracia', 'altãnia', 'alta', 'älta', 'altamont', 'altata', 'town of terra alta']",mongolia
45138,Mountains mirror lake reflection. Amazing mountain landscape. Altai Mountains. Kurai steppe. Dzhangyskol lake stock images,https://thumbs.dreamstime.com/t/mountains-mirror-lake-reflection-amazing-mountain-landscape-altai-kurai-steppe-dzhangyskol-144137944.jpg,yes,kazakhstan,1.0,41528,altai mountains,"['altai', 'city of alta', 'altadena', 'altagracia', 'altãnia', 'alta', 'älta', 'altamont', 'altata', 'town of terra alta']",mongolia
49846,"Sunset over White Lake, Tariat district, North Hangay province, Mongolia, Central Asia, Asia by Francesco Vaninetti",https://imgc.allpostersimages.com/img/posters/francesco-vaninetti-sunset-over-white-lake-tariat-district-north-hangay-province-mongolia-central-asia-asia_u-L-Q1BT5G60.jpg?src=gp&w=300&h=375,yes,mongolia,1.0,45838,mongolia,"['mongolia', 'inner mongolia autonomous region', 'asia', 'siberia', 'north kazakhstan', 'west kazakhstan', 'turkmenistan', 'chiná', 'china', 'republic of kazakhstan']",mongolia
56458,Mountain Hiking in Mongolian Altai at Khoton Nuur lake Stock Video Footage,https://d31l02nbp0owar.cloudfront.net/m/t/180/1792814/a-0176.jpg,yes,mongolia,1.0,51907,mongolian altai,"['altai', 'altay', 'altata', 'altavista', 'altagracia', 'altach', 'altamira', 'alta', 'älta', 'altair']",mongolia
56564,Cloudscape at lake Dayan Nuur in Mongolian Altai,http://www.geoclip.ru/wp-content/gallery/mongolia/thumbs/thumbs_img_3513.jpg,yes,mongolia,1.0,52003,mongolian altai,"['altai', 'altay', 'altata', 'altavista', 'altagracia', 'altach', 'altamira', 'alta', 'älta', 'altair']",mongolia
