id,text,url,llama,entity_presence,svm_1,new,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
5092,modern room italian living. Living Room Cozy Grey Modern Italian Vienna With Sofas Design Roll Arms Chair Also End Table And Nice Rug Area Cool,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-IOxDkpdkYUru2wJRi_F3mQ3Fc27N3nGi10Z_QO3KktOlhZKh5w,no,yes,1.0,False,4765,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
7695,Living room - Vienna Feeling - Apartment Sophie - Vienna - rentals,https://tap2.fkimg.com/media/vr-splice-l/00/06/d1/86.jpg,france,no,1.0,False,7214,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
17570,Hallstatt Casual Grey Two-Piece Living Room Set,https://s3.amazonaws.com/furniture.retailcatalog.us/products/424963519/small/2pc-sofa--love-6859-1.jpg,no,yes,1.0,False,16518,hallstatt,"['halls', 'hallstahammar', 'halls head', 'hallstahammars kommun', 'hallsberg', 'hallstavik', 'town of halls', 'hallstahammar-berg', 'hällaryd', 'ẖallamish']",austria
34071,Restaurant Living Room Wien Best Cafes In Vienna Austria To Experience Coffee Culture,http://tse1.mm.bing.net/th?id=OIP.nRHgTf_5V_OJGi-d3wU3IgHaE8,no,yes,1.0,False,32009,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
38410,Vienna Chair - Chairs and Chaises - Living Room | Thomasville ...,https://i.pinimg.com/originals/1b/a9/42/1ba9420d60681217198760663f11b1e7.jpg,no,yes,1.0,False,36099,no,['no'],austria
61930,Deco Collection Table Lamp Modern Stacked Crystal Base Gray Tapered Square Shade for Living Room Family Bedroom Bedside – Vienna Full Spectrum,https://images-na.ssl-images-amazon.com/images/I/41ZWt-PGlqL._SS300_.jpg,no,no,1.0,False,58279,no,['no'],austria
73416,Living room - Cozy penthouse with private terrace Ap2 - Vienna - rentals,https://tap2.fkimg.com/media/vr-splice-j/00/20/63/c4.jpg,india,yes,1.0,False,69150,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
80585,Modern Table Lamp Crystal Glass Stacked Cubes White Fabric Tapered Drum Shade for Living Room Family Bedside - Vienna Full Spectrum (Table Stacked Crystal Lamp),https://images-na.ssl-images-amazon.com/images/I/51md-davjvL.jpg,no,yes,1.0,False,75895,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
86618,Office Home Decor Wall Picture For Living Room Vienna Secession Tree Of Life Vienna Secession Gustav Klimt Canvas Art No Framed,https://www.dhresource.com/0x0s/f2-albu-g6-M00-21-2F-rBVaR1pTAxSAaS7HAA9j4qML3QU676.jpg/office-home-decor-wall-picture-for-living.jpg,no,no,1.0,False,81573,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
90611,Home Designs: 16 Glass Balustrades - Futuristic Villa In Vienna ... Architecture Futuristic Home Design With Arabian Nuance Awesome Decorating Adorable Houses Bungalow Cool French Interior Magazines Online Bedroom Ipirations Designs 13 White Villa In Vienna Homey Idea Unique Small Homes Unusual Large Glass Wall 100 Concepts Fascating Living Room Chic Of Nice 1682 Best Around The World Images On Pinterest Stunning Japanese Photos Ideas Best House Pictures Bang 7237,https://t0.gstatic.com/images?q=tbn:ANd9GcQsFkOZwlQmPK5jqasvogwtr6ZwU33JUVRaBhMRxE4qleh87_8ybA,thailand,yes,1.0,False,85331,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
99481,Living room in a private residence in Austria furnished with Promemoria   Promemoria,https://promemoria.freetls.fastly.net/media/projects-trends/projects/Residential/private-residence-07-Austria/promemoria-private-residence-gallery-02.jpg,united states,yes,1.0,False,93670,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
100695,"Sustainable Small House with Great Design: Lovely Living Room Of Sustainable Solar Home From Team Austria With White Sofa And White Cushions. White Cushions, White Sofas, Austria, Diy Floor Lamp, Innovation, Solar House, Decathlon, Beautiful Space, House In The Woods",https://i.pinimg.com/236x/7d/e0/cc/7de0cc5061c5455aa2ae7ea6eb420739.jpg,no,yes,1.0,False,94817,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
138955,Living room with built in kitchen in the back - Apartment with huge terrace in Vienna - Vienna - rentals,https://tap2.fkimg.com/media/vr-splice-j/00/2d/8a/97.jpg,no,yes,1.0,False,130795,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
139210,Rodlers Chalet - Piesendorf - Living room,https://content.r9cdn.net/rimg/himg/a6/17/7c/booking-417720-96030800-image.jpg?width=335&height=268&crop=true,no,yes,1.0,False,131037,piesendorf,"['piesendorf', 'leitendorf', 'geltendorf', 'nappersdorf-kammersdorf', 'hatzendorf', 'papendorf', 'pottendorf', 'bettendorf', 'biesdorf', 'eggersdorf']",austria
142949,Austrian Art Deco Living Room Set from 1920 For Sale,https://a.1stdibscdn.com/art-deco-living-room-set-from-1920-for-sale-picture-3/f_45521/f_153638521563438653299/ds4_master.jpg?width=768,no,yes,1.0,False,134548,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
154070,"Kaiser Royale Top 29 by Welcome2vienna, Vienna, Apartment, Balcony, City View (Cleaning Fee Included), Living Room",https://exp.cdn-hotels.com/hotels/13000000/12520000/12513400/12513311/77512b88_z.jpg?impolicy=fcrop&w=773&h=530&q=high,no,yes,1.0,False,144982,vienna,"['vienna', 'viennay', 'city of vienna', 'new vienna', 'town of vienna', 'vienna bend', 'village of new vienna', 'wien stadt', 'salzburg stadt', 'republic of austria']",austria
170366,"Austrian duo Crystal Light bedroom lamp lighting living room modern, stylish restaurant ceiling lighting 10196 X",http://i01.i.aliimg.com/wsphoto/v0/1644834781_1/Austrian_duo_Crystal_Light_bedroom_lamp_lighting_living_room_modern_stylish_restaurant_ceiling_lighting_10196_X.jpg_200x200.jpg,no,yes,1.0,False,160281,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
198037,View from Balcony of living room on Austrian Alps mountains reflected in glass windows in snow winter. Design of modern apartment house with open terrace. Table with chairs,https://image.shutterstock.com/image-photo/view-balcony-living-room-on-260nw-1354313090.jpg,no,yes,1.0,False,186404,austrian alps,"['tyrol', 'salzburg', 'innsbruck', 'zürich', 'salzburg stadt', 'innsbruck stadt', 'minami-alps', 'vienna', 'bavaria', 'politischer bezirk innsbruck land']",austria
208454,Mountain Village in the Alps - Framed print - Living Room,https://images.photowall.com/products/63366.jpg?interior[image]=room25_framed-print_landscape&interior[type]=framed-print&primary_area[x]=53.491&primary_area[y]=36.401&w=1682&q=80&crop[x]=0&crop[y]=0&crop[w]=1682&crop[h]=645,united states,yes,1.0,False,196198,no,['no'],austria
238359,"Kite in Hopfgarten, Austria - Wallpaper - Living Room",https://images.photowall.com/products/52772.jpg?interior[image]=room11_wallpaper_standing&interior[type]=photo-wallpaper&primary_area[x]=47.714&primary_area[y]=47.524&w=2000&q=80,no,no,1.0,False,224287,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
240572,Austrian duo modern minimalist living room ceiling with LED crystal lamp bedroom lamp lighting 20217 New X Restaurant,http://i01.i.aliimg.com/wsphoto/v0/1644830789_1/Austrian_duo_modern_minimalist_living_room_ceiling_with_LED_crystal_lamp_bedroom_lamp_lighting_20217_New_X_Restaurant.jpg_200x200.jpg,india,yes,1.0,False,226358,austria,"['republic of austria', 'vienna', 'viennay', 'salzburg', 'hungary', 'new vienna', 'tyrol', 'town of vienna', 'city of vienna', 'salzburg stadt']",austria
255546,"Living room, black, grey, pink, Normann Copenhagen Tablo | Wiener Wohnsinn",https://i.pinimg.com/originals/ed/c7/34/edc7341c84cff01f5b7a42128cbb1b7c.jpg,no,no,1.0,False,240483,no,['no'],austria
258401,Canyon in the Alps  - Eclectic - Living room  - by Ida Dzanovic,https://rs-rooms-cdn.floorplanner.com/rooms/images/thumbs/480/LgCijOVhCFcAb0-4.jpg,no,yes,1.0,False,243160,alps,"['minami-alps', 'tyrol', 'alpine', 'minami alps-shi', 'innsbruck', 'city of alpine', 'canton', 'switzerland', 'innsbruck stadt', 'zürich']",austria
99,Living room - traditional living room idea in Raleigh with a stone fireplace,https://st.hzcdn.com/simgs/pictures/living-rooms/m-i-homes-of-raleigh-overlook-at-amberly-hawthorne-model-m-i-homes-img~7f41f06402375e8f_9-7791-1-226df47.jpg,no,yes,1.0,False,92,raleigh,"['raleigh', 'west raleigh', 'city of raleigh', 'town of raleigh', 'raleigh hills', 'raleigh county', 'raleigh-cary, nc metro area', 'north carolina', 'greensboro', 'charlottetown']",united states
138,Traditional Living Room Pics how to go modern in a traditional living room - the boston globe,https://c.o0bg.com/rf/image_460w/Boston/2011-2020/2017/07/31/BostonGlobe.com/Magazine/Images/vertical0806style%20.jpeg,united states,yes,1.0,False,129,boston,"['boston', 'new boston', 'south boston', 'north boston', 'city of boston', 'town of boston', 'bostonia', 'city of new boston', 'boston heights', 'massachusetts']",united states
140,"""""""Ambesonne New York Tapestry, NYC Over Manhattan from Top of Skyscrapers Urban Global Culture City Panorama, Wide Wall Hanging for Bedroom Living Room Dorm, 80"""""""" X 60"""""""", Grey Monochrome""""""",https://images-na.ssl-images-amazon.com/images/I/710h%2B6Eah-L._AC_SL1500_.jpg,no,yes,1.0,False,131,new york,"['new york', 'new york city', 'york', 'city of new york', 'north york', 'west new york', 'west york', 'city of york', 'manhattan', 'east new york']",united states
142,Wall Mural Ideas for Living Room New York Brooklyn Bridge,https://1.bp.blogspot.com/-iGZOw5Suff8/WQtuWgtyhSI/AAAAAAAABCQ/KsDMQ7odlIMTrhFEGQmY4GOecPmSHKfEQCLcB/s640/Wall%2BMural%2BIdeas%2Bfor%2BLiving%2BRoom%2BNew%2BYork%2BBrooklyn%2BBridge.jpg,no,yes,1.0,False,133,new york,"['new york', 'new york city', 'york', 'city of new york', 'north york', 'west new york', 'west york', 'city of york', 'manhattan', 'east new york']",united states
155,"Living room with large windows and a fireplace at Mesa Del Oso in Albuquerque, New Mexico","https://g5-assets-cld-res.cloudinary.com/image/upload/q_auto,f_auto,c_fill,g_center,h_667,w_1000/v1576191634/g5/g5-c-5iyo3qvkx-harbor-group-management-co-llc/g5-cl-1jswm7r6rj-mesa-del-oso/uploads/Mesa-Del-Oso-2_f2sf4z.jpg",canada,yes,1.0,False,144,new mexico,"['new mexico', 'nuevo méxico', 'nuevo mexico', 'mexico city', 'mexico', 'city of mexico', 'town of mexico', 'ciudad de méxico', 'albuquerque', 'new jersey']",united states
162,"Living Room, Mosby Poinsett Apartments, 1","https://rentpath-res.cloudinary.com/t_rp,cs_tinysrgb,fl_force_strip,w_400,h_240,c_fill,q_auto:low,dpr_1.0,e_improve/e_unsharp_mask:50/273b227e00cc85ee66e29596ea5b63d5",no,yes,1.0,False,151,no,['no'],united states
188,"Paniolo Greens Resort:                   Comfy furniture in the living room, patio furniture too",https://media-cdn.tripadvisor.com/media/photo-s/03/93/0d/95/paniolo-greens-resort.jpg,no,yes,1.0,False,176,no,['no'],united states
274,"""Shop for True Sleep Queen Sleeper, 4850, and other Living Room Sofas at Oskar Huber Furniture in Southampton, PA and Ship Bottom, NJ. Back Construction: Loose Pillow. Throw Pillows: Standard. Legs: 1 1/2"""" Plastic. Cover: Spectrum. Colors: Kiwi, Mist (shown), Sailor and Sand.""",https://i.pinimg.com/236x/5f/22/5b/5f225b624ed5835dda9241fe08306130--living-room-sofa-living-rooms.jpg,no,no,1.0,False,259,"southampton, pa","['southampton', 'town of southampton', 'southampton county', 'village of southampton', 'southampton parish', 'portsmouth', 'west portsmouth', 'town of portsmouth', 'portsmouth heights', 'city of portsmouth']",united states
279,The fireplace in the Anchorage living room,https://bedrockandblueberries.files.wordpress.com/2015/12/mail-attachment-6.jpeg?w=212&,no,yes,1.0,False,263,anchorage,"['anchorage', 'city of anchorage', 'anchorage municipality', 'anchorage, ak metro area', 'alaska', 'tacoma', 'fairbanks, ak metro area', 'fairbanks', 'edmonton', 'puget-ville']",united states
313,Living room in a three-bedroom ambassador villa at the Holiday Hills Resort in Branson Missouri.,https://images.contentstack.io/v3/assets/bltba617d00249585dc/blt99b7d6c6a7e6df57/5e2f23750aff5474f7622fb2/HHR_Villas_Ambassador2-3_Living-room_002.jpg?format=pjpg&auto=webp&disable=upscale&quality=50&width=372&height=260&fit=crop,no,yes,1.0,False,295,branson missouri,"['branson, mo micro area', 'missouri', 'branson', 'missouri city', 'branford', 'north branford', 'east branxton', 'branxton', 'town of branford', 'missouri valley']",united states
326,Victorian Living Room at the Museum of Science and Industry Chicago IL Postcard,https://storage.googleapis.com/hippostcard/p/9537c2015a73a623e4f99dfcc482b930-300.jpg,no,yes,1.0,False,307,chicago,"['chicago', 'new chicago', 'west chicago', 'city of chicago', 'south chicago', 'north chicago', 'east chicago', 'chicago metropolitan area', 'chicago heights', 'south chicago heights']",united states
375,Christian Siriano and Brad Walsh posing in their living room with dogs Connecticut Home Bed Bath and Beyond floral print design interior,https://viemagazine.com/wp-content/uploads/2016/08/vie-magazine-christian-siriano-home-12.jpg,no,yes,1.0,False,356,connecticut,"['connecticut', 'hartford', 'west hartford', 'new hartford', 'hartford city', 'fairfield', 'town of hartford', 'east hartford', 'city of hartford', 'pennsylvania']",united states
428,"Real Estate Photography - 20553 N Weatherstone, Kildeer, IL, 60047 - Living Room",https://cdn.vht.com/cdn/images/API/T433774880/still/vht_viewer_1.jpg,portugal,yes,1.0,False,407,kildeer,"['kildeer', 'kierling', 'kisbér', 'kiefer', 'village of kildeer', 'kilpedder', 'kizner', 'kierspe', 'kilkeel', 'kilembe']",united states
484,Robin Williams Napa Estate Villa Sorriso Living Room,https://yakymour.files.wordpress.com/2016/05/robin-williams-napa-estate-villa-sorriso-living-room.jpg?w=640,no,no,1.0,False,461,napa estate,"['napa', 'napa, ca metro area', 'naprawa', 'ayia napa', 'naplékaha', 'city of nappanee', 'leilani estates', 'napajedla', 'manora', 'năpradea']",united states
518,The Cove at Yarmouth: Living room area,https://media-cdn.tripadvisor.com/media/photo-s/06/e8/72/99/the-cove-at-yarmouth.jpg,no,yes,1.0,False,492,yarmouth,"['yarmouth', 'west yarmouth', 'south yarmouth', 'town of yarmouth', 'great yarmouth', 'yarmouth port', 'town of north yarmouth', 'great yarmouth district', 'bangor', 'bangorédoukou']",united states
539,"Mrs. Hansen Bang, residence at 176 E. Bay Blvd., Atlantic Beach, New York. Living room, to fireplace",https://cdn4.picryl.com/thumbnail/1942/01/01/mrs-hansen-bang-residence-at-176-e-bay-blvd-atlantic-beach-new-york-living-200.jpg,no,yes,1.0,False,513,new york,"['new york', 'new york city', 'york', 'city of new york', 'north york', 'west new york', 'west york', 'city of york', 'manhattan', 'east new york']",united states
572,"Real Estate Photography - 512 N MCclurg Ct, 3807-08, Chicago, IL, 60611 - Living Room",https://cdn.vht.com/cdn/images/KSI/T433877171/still/vht_viewer_1.jpg,no,yes,1.0,False,544,chicago,"['chicago', 'new chicago', 'west chicago', 'city of chicago', 'south chicago', 'north chicago', 'east chicago', 'chicago metropolitan area', 'chicago heights', 'south chicago heights']",united states
598,"Living room has been painted a light gray. - 9812 SPANISH OAK WAY #118, BOWIE",http://bright-media01.prd.brightmls.com/bright/images/0000/3041/2809/1009/304128091009_128_96_WM_ZiSguLXlK6PR--Sv.jpg,no,yes,1.0,False,568,bowie,"['bowie', 'city of bowie', 'hancock', 'bremen', 'nellysford', 'frederick', 'millgrove', 'charlottenberg', 'cerza', 'marstal']",united states
616,Coeur D'Alene Residence on Lake Coeur D'Alene modern living room,https://i.pinimg.com/236x/df/02/2e/df022e11e9c452eb664b568077fa5bb6.jpg,no,no,1.0,False,585,coeur d'alene,"[""coeur d'alene"", ""département d'alépé"", ""cosne-d'allier"", 'etne', ""monforte d'alba"", ""l'île-d'elle"", ""la guingueta d'ix"", 'département de danané', ""val d'anast"", ""l'escarène""]",united states
650,livingroom theater portland teal and brown living room luxury home design ideas,http://t0.gstatic.com/images?q=tbn:ANd9GcTRit6D56QZCi5xP5xmRjQBFtGs28iwi1_JCh8ml96HyMhQ49DFiA,canada,no,1.0,False,618,portland,"['portland', 'city of portland', 'south portland', 'town of portland', 'north portland', 'city of south portland', 'portland-south portland, me metro area', 'portland cottage', 'oregon city', 'weymouth and portland district']",united states
677,West Elm Living Room Ideas: Tiny Living Room Transformation In NYC,https://i.pinimg.com/originals/8b/8e/c1/8b8ec177f8134a27dc7ed988e0c46765.jpg,no,no,1.0,False,645,nyc,"['new york', 'york', 'new york city', 'manhattan', 'city of york', 'city of new york', 'north york', 'west york', 'york town', 'yorktown']",united states
681,White Walls Living Room Decor White Is The New Paint Color Trend For Rentals The Washington Post,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdzAUD1VoAVmA2d6Qd5cNNzttDlD-tpN3pmpG08jP0RT2AYdCFlg,no,no,1.0,False,649,washington,"['washington', 'city of washington', 'new washington', 'east washington', 'town of washington', 'seattle', 'washingtonville', 'washington heights', 'washington, in micro area', 'washington-arlington-alexandria']",united states
687,Cottage Beach Style Living Room Boston By CBRD,https://st.hzcdn.com/simgs/pictures/living-rooms/cottage-cbrd-img~d841194b0ff22889_4-7955-1-fc2561d.jpg,no,no,1.0,False,655,boston,"['boston', 'new boston', 'south boston', 'north boston', 'city of boston', 'town of boston', 'bostonia', 'city of new boston', 'boston heights', 'massachusetts']",united states
692,Contemporary Houses - contemporary - living room - new york - Austin Patterson Disston Architects,https://i.pinimg.com/736x/2a/5b/a4/2a5ba496d692b9bb3d01440baea03a7d--modern-living-room-designs-modern-interior-design.jpg,no,no,1.0,False,660,new york,"['new york', 'new york city', 'york', 'city of new york', 'north york', 'west new york', 'west york', 'city of york', 'manhattan', 'east new york']",united states
700,"The Trilogy Apartments offers a living room with fireplace in Belleville, MI","https://g5-assets-cld-res.cloudinary.com/image/upload/q_auto,f_auto,c_fill,g_center,h_600,w_1000/v1505250239/g5/g5-c-iqbdwwmq-oakland-management-multifamily-client/g5-cl-1gq08yugeo-the-trilogy-apartments/uploads/Trilogy_Apartments_Belleville_MI_Gathering_Area_Fireplace_loyo53.jpg",no,yes,1.0,False,668,"belleville, mi","['belleville', 'city of belleville', 'village of belleville', 'bellengreville', 'les belleville', 'belleville-sur-meuse', 'belleville-sur-vie', 'city of belle', 'belleview', 'town of belle']",united states
157,"Custom wallpaper for walls 3 d,embossed flower murals for the bedroom living room TV wall waterproof vinyl papel DE parede custom wallpaper for walls 3 d ancient rome statue to the sitting room the bedroom tv setting wall waterproof pvc wallpaper",https://ae01.alicdn.com/kf/HTB1BCEiIpXXXXbvXFXXq6xXFXXXf/Custom-wallpaper-for-walls-3-d-embossed-flower-murals-for-the-bedroom-living-room-TV-wall.jpg,no,no,1.0,False,146,no,['no'],italy
369,"""Living Room - AUGUST 20% OFF:""""a LOFT with a  GARDEN in St.Croce - Florence - rentals""",https://tap1.fkimg.com/media/vr-splice-j/02/99/90/ae.jpg,australia,yes,1.0,False,350,florence,"['florence', 'city of florence', 'town of florence', 'province of florence', 'east florence', 'sainte-florence', 'álvares florence', 'florence, sc metro area', 'florence-graham', 'town of italy']",italy
385,living room - apartment with garden - Friuli-Venezia Giulia - rentals,http://media-cdn.tripadvisor.com/media/vr-splice-l/00/0a/0b/e2.jpg,no,yes,1.0,False,366,friuli-venezia giulia,"['friuli venezia giulia', 'giuliano di roma', 'giuliana', 'san giuliano milanese', 'san giuliano vecchio', 'majhaulia', 'san giuliano di puglia', 'venezia', 'gemona del friuli', 'sculia']",italy
1762,A circa1910 chandelier from Piedmont Italy is a focal point of the living room in a Mexican retreat from design mavens...,"https://media.architecturaldigest.com/photos/5772faf1381c2b8d156a0dcf/master/w_400,c_limit/colorful-rooms_17.jpg",no,no,1.0,False,1650,piedmont italy,"['piedmont', 'city of piedmont', 'calabria', 'town of italy', 'italian republic', 'florence', 'italy', 'alta italia', 'sardínia', 'sardinia']",italy
1882,Colchester Ave Bergamo Back Tab and Rod Pocket Curtain Panel -or these for the living room?,http://i.pinimg.com/236x/9a/66/08/9a6608ed8b74be271fc2a2bf92e44347.jpg,no,yes,1.0,False,1762,no,['no'],italy
2030,Tuscan Colors For Living Room Decorate Family Room Tuscan Style Decorating Ideas Colors For,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5J_oYlGVuNabHaXilT0m-TaB7WN8N32VZft4841iqTbQVMFDZ,no,yes,1.0,False,1898,tuscan,"['tuscania', 'roșcani', 'tuscola', 'roscanvel', 'pescantina', 'rîşcani', 'san cipirello', 'turiscai', 'santa clara del tule', 'tuşba']",italy
2386,Salone del Mobile Living Room 1,https://milanoitalianfurniture.com/wp-content/uploads/2018/09/New_collections_Salone_del_Mobile-3.jpg,no,yes,1.0,False,2233,no,['no'],italy
2442,wonderful bedroom furniture italy large. wonderful traditional sofa for your house stunning fabric design ideas vintage living room bedroom furniture italy large f,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSn_GxykEmb7Dsp6jIUQFokCPnbZL44UJSnd1poihbIoioQrJ3,no,yes,1.0,False,2285,italy,"['italy', 'alta italia', 'brazil', 'italian republic', 'sicily', 'montenegro', 'nueva italia', 'town of italy', 'england', 'brasil']",italy
2523,Planning ideas tuscan decorating style ideas for living room tuscan decorating ideas for living room tuscany homes tuscan home styles tuscan exterior,https://i.pinimg.com/736x/8d/35/5b/8d355bee65dd0817b3d68c6815b7553e.jpg,no,yes,1.0,False,2360,tuscany,"['florence', 'province of florence', 'siena', 'siénandi', 'tuscania', 'verona', 'parma', 'alta italia', 'east florence', 'italy']",italy
2902,Quirky Bedroom Furniture by Living Room Amazing Home Italian Grey Leather L Shape Sectional,http://t0.gstatic.com/images?q=tbn:ANd9GcT9fPeusWRNxZNOmqw0F_14lNeUmt36XmTK3KGrE1a6P8M9ZYxc,no,yes,1.0,False,2719,no,['no'],italy
2916,Tuscan Style Living Room Tuscan Living Room With Houseplants The Elegant Tuscan Living,http://t0.gstatic.com/images?q=tbn:ANd9GcT7JkHo9zftl1oAPjtsfEhYK2KXz4lkvDcSf49gg_tIQ5FpfK-SXg,no,yes,1.0,False,2732,tuscan,"['tuscania', 'roșcani', 'tuscola', 'roscanvel', 'pescantina', 'rîşcani', 'san cipirello', 'turiscai', 'santa clara del tule', 'tuşba']",italy
3802,Novara 2 Piece Living Room Set,http://img.wfrcdn.com/lf/49/hash/23342/28462883/1/1/1.jpg,no,yes,1.0,False,3558,no,['no'],italy
4482,"An original Italian midcentury sectional sofa group featuring five separate chairs that form a long sofa. They can be grouped as five, in smaller groups, or all separated into single entities. Great, flexible living room solution, with new blue",https://a.1stdibscdn.com/midcentury-italian-sectional-sofa-for-sale-picture-2/f_8595/1535128645850/18C9_mid_century_sectional_gallery_master.jpg?width=768,no,no,1.0,False,4200,italy,"['italy', 'alta italia', 'brazil', 'italian republic', 'sicily', 'montenegro', 'nueva italia', 'town of italy', 'england', 'brasil']",italy
